agency_id,freelancer_id,skill_match_score,trust_score,experience_score,availability_score,similarity_score,location_score,kyc_bonus,liveness_bonus,was_hired
1,1014,0.0,0.25738208608670243,0.9812583633883991,0.9666462636802838,0.02693992726022952,0.5036184359492796,1.0,1.0,0
1,1015,0.010317101906533867,0.1489878801814316,0.8686875255261973,0.3552084268371988,0.04201351552687195,0.44647466805083846,1.0,1.0,1
1,1016,0.02425750002334528,0.7805095787656691,0.9981561399195521,1.0,0.0,0.5280689229372695,0.0,1.0,0
1,1017,0.0,0.8085150285263808,0.6579241602157351,0.6045878299623061,0.0,0.47326293768914,0.0,1.0,0
1,1018,0.040788460965927115,0.33141143825910874,0.9631082009627526,0.9120489349273098,0.0,0.4706710951441254,1.0,1.0,0
1,1019,0.0,0.6517197048275031,0.719762376128612,0.3705240564010591,0.020843430226603524,0.5368145975389297,0.0,1.0,0
1,1020,0.0637787273322737,0.6301270260131653,0.6030502534642103,0.237182334430953,0.0,0.43353831142936045,1.0,1.0,0
1,1021,0.050522630969791774,0.14675967847972235,0.0908194462088977,0.9874945467557004,0.005158693748431274,0.5162514858763447,0.0,1.0,0
1,1022,0.12406508110000937,0.5885903382989471,0.4588403802113971,0.3145479118353636,0.03343948242500471,0.5284034918069935,0.0,1.0,0
1,1023,0.06637942797508184,0.21424126048783626,0.711239332526995,1.0,0.03756884619675442,0.4445491285608627,1.0,1.0,0
1,1024,0.0,0.3557897723857581,0.7527847503371361,0.615926701403572,0.008868296835026084,0.39567139030481846,1.0,1.0,0
1,1025,0.04837324445172618,0.253295866886682,0.34971600989523915,0.06828045868164612,0.02272785587905417,0.5474516181772662,1.0,1.0,0
1,1026,0.020288762365359436,0.32321929651350106,0.0,0.018928687497638114,0.013440958477795105,0.5282977691325804,1.0,1.0,0
1,1027,0.0011244805525138235,0.96834689148504,0.47608569308020715,0.010516904149164615,0.05568854746216574,0.46293477282285433,1.0,1.0,1
1,1028,0.036273932058297535,0.4033916002696834,0.7496852328393511,0.5483545895061435,0.02971789593121294,0.48684207902629095,0.0,1.0,0
1,1029,0.012729091062871368,0.4133512792146782,0.03215804558548659,0.31838402206503136,0.03050346714115274,0.522549589521458,1.0,1.0,0
1,1030,0.027747085633596017,0.18620124419103523,0.7874146625012293,0.2096652632317793,0.0040515257040015275,0.4916710419937721,0.0,1.0,0
1,1031,0.0,0.19899282453290595,0.9777820464016653,0.4004348330918367,0.0,0.4881100034714643,1.0,1.0,0
1,1032,0.016791750575376477,0.17109586114912576,0.018356128368076235,0.31060177773933473,0.05564114044541621,0.39041960356100763,0.0,1.0,1
1,1033,0.0,0.1069890266143291,0.1784599464247606,0.27174596977342724,0.0,0.5953386942782286,1.0,1.0,0
1,1034,0.052050048865636495,0.42859892349631157,0.744171831962024,0.564923469912273,0.08310473629395247,0.49155046978787137,1.0,1.0,0
1,1035,0.0,0.8381528313798918,0.6082015334456555,0.9652554904481705,0.026709914958641254,0.51872808775198,0.0,1.0,1
1,1036,0.0,0.19680860845420292,0.9356493332495988,7.544948956648955e-05,0.009433853791923843,0.440317528733292,0.0,1.0,1
1,1037,0.031998132279421866,0.48906831095227304,0.7072661440847081,1.0,0.021792997718916147,0.48422689191778345,1.0,1.0,0
1,1038,0.08252384018684888,0.37452144269704774,0.9092811187579345,0.0,0.0,0.5371053349225458,1.0,1.0,0
1,1039,0.0,0.24510599640284877,0.9804755055610143,0.03385057291936474,0.005385781451032998,0.4398861793414003,1.0,1.0,0
1,1040,0.006592278946403516,0.382245468879711,0.975706030374286,0.022574278292460302,0.04662021595555796,0.5220575693632664,1.0,1.0,0
1,1041,0.06080202347970601,0.600187071052849,0.054982582650751566,0.6490273295667639,0.025482438991529778,0.49156506133454264,1.0,1.0,0
1,1042,0.0,0.8626781851889952,0.6792272640674045,0.253410392035248,0.0,0.4496871278323453,1.0,1.0,0
1,1043,0.03159741882189883,0.16721072591047464,0.4536586937340422,1.0,0.0036685901062274056,0.4532234859547025,1.0,1.0,1
1,1044,0.026288365910337768,0.8872394003123547,0.7325453755356989,1.0,0.011556079533361217,0.5413642805078425,0.0,1.0,0
1,1045,0.0,0.4749590362264829,0.19259423565075812,0.9855347157113481,0.0988231700522382,0.5084754262844133,1.0,1.0,0
1,1046,0.030088257084917056,0.13233357517724145,0.8125946641423657,0.6358362504884977,0.0,0.5058135964023058,0.0,1.0,0
1,1047,0.015075907435631244,0.567788634917951,0.0022210335801578786,0.0694588290630615,0.005509985106137033,0.38298197840417897,1.0,1.0,0
1,1048,0.0,0.9839805879059803,0.5531176968025215,0.9570115961478622,0.07924920355845602,0.5806198265739657,1.0,1.0,0
1,1049,0.01615836417953606,0.16854878783694172,0.7448419123469221,0.35032971591529444,0.044551655944731636,0.5723492248553664,1.0,1.0,0
1,1050,0.016178831324318268,0.46459866223417445,0.23342428121951997,0.2387106065294813,0.030058129919156417,0.5320136413691463,1.0,1.0,0
1,1051,0.0,0.551398374184102,0.004528377623379358,0.6235466007212126,0.03182872035266812,0.5440972238752175,1.0,1.0,0
1,1052,0.004896454458704569,0.5525356814974393,0.9157572931248852,0.34836795386694,0.07903992436907403,0.4562507191400705,1.0,1.0,0
1,1053,0.022913098836128538,0.6403786763945972,0.6438845385185007,1.0,0.021173329334340584,0.6050830869549253,1.0,1.0,0
1,1054,0.011166089503386666,0.36622752445708845,0.7167613198153072,0.22454648524341314,0.0,0.5275282211728315,0.0,1.0,0
1,1055,0.0,0.8133853488439463,0.7974521041406217,0.3403694112780626,0.0,0.5763778327345388,1.0,1.0,0
1,1056,0.0,0.5495297011678152,0.05262107092676441,0.6519804156790469,0.04983341975659203,0.48252295525489963,1.0,1.0,1
1,1057,0.06631799175446715,0.20482759114561686,0.6431806296703155,0.3155270010078646,0.014574567361078112,0.4339643608508071,1.0,1.0,1
1,1058,0.0004509385349801397,0.1237963249244574,0.8062029382563015,0.9691575189819894,0.03526200835376788,0.5301798174512095,1.0,1.0,0
1,1059,0.051694216183559,0.9703314622577616,0.7388227526382335,0.43112545116216194,0.0,0.5063127930555401,1.0,1.0,0
1,1060,0.033420888862158146,0.4521743389067815,0.0,0.6467502980462584,0.04464139180850528,0.6100876772024733,0.0,1.0,0
1,1061,0.0024128828671170065,0.8032731324534387,0.5183959157966002,0.0,0.09466879412913407,0.5255286814760947,0.0,1.0,0
1,1062,0.11173471469041772,0.39827160182652255,0.8027762281316029,1.0,0.0008315481783006083,0.5017383774285518,1.0,1.0,0
1,1063,0.018269666920667477,0.3566096033083754,0.1660105963156449,0.32128407605239145,0.00017835832211229516,0.42517712232621324,1.0,1.0,1
1,1064,0.00865946653497621,0.23655641178717576,0.9612153923518222,0.22170303695201118,0.11412432308915206,0.4834513845208397,0.0,1.0,1
1,1065,0.0014078099411188485,0.5714126252005682,0.5880590575557447,0.0,0.01528238450221681,0.47010803850843924,0.0,1.0,1
1,1066,0.0,0.42267212018745876,0.5585685650440982,0.9387862194904137,0.03843830311679189,0.37041256580649934,0.0,1.0,0
1,1067,0.005906000128572588,0.9530377521502001,0.8292176065236317,0.9372131308200723,0.0,0.5540565414583052,0.0,1.0,0
1,1068,0.002200614619329881,0.39794349680591756,0.3402858347142922,0.058923122491713976,0.0,0.5153100480256866,0.0,1.0,0
1,1069,0.03501083236310522,0.449457371354572,0.1634398473632417,0.671907230514776,0.0070814667358713,0.41538429117276016,0.0,1.0,0
1,1070,0.02888698350212304,0.19625275738850206,0.6606606700897959,0.6336410715621676,0.0,0.5308299868472472,0.0,1.0,0
1,1071,0.09989674029798173,0.40150496003348546,0.41770666603411977,0.0,0.04863160813412326,0.4807618684157076,0.0,1.0,1
1,1072,0.03094893610782682,0.6590428387270894,0.9084154037871248,0.6230930197916599,0.0,0.465496030711974,1.0,1.0,1
1,1073,0.05302399469096499,0.16488162578969426,0.30511827807286607,0.35891943765608,0.004298517014304693,0.487436125108179,1.0,1.0,0
1,1074,0.015138063447860981,0.7396538609517865,0.05340976132710237,0.9703771638607113,0.014011910002289144,0.4803024111059068,1.0,1.0,0
1,1075,0.062209212030479515,0.4155051521380481,0.6881491006725878,0.933326520338664,0.005562518713094163,0.48018139830874523,0.0,1.0,0
1,1076,0.026188030564118697,0.618994636588613,0.30476489014622404,0.3703502618020494,0.0,0.5703227277644293,0.0,1.0,0
1,1077,0.019912428706575686,0.19652037565674085,0.7820694043229766,0.631553639035461,0.10121571952930296,0.4740343631321413,1.0,1.0,0
1,1078,0.1617790517558524,0.21150772936890397,0.07810527101219453,0.9491183673557414,0.05219341760109295,0.3911037198361699,1.0,1.0,1
1,1079,0.0,0.7717259453736067,0.30873496196702127,0.27589344073169136,0.03561592181778316,0.575319435422996,0.0,1.0,0
1,1080,0.03605021476749089,0.3869729442980531,0.18350290922383966,0.6393630761769395,0.015920222897534194,0.3986329098369061,1.0,1.0,0
1,1081,0.07298463738051644,0.47168916559370105,0.8386232411909481,0.6252570309780192,0.053029040546913875,0.4514436486979372,1.0,1.0,0
1,1082,0.04020401666763262,0.6048828315322164,0.5343097856186773,0.8839717354273561,0.06893529432478313,0.48021676705476934,1.0,1.0,1
1,1083,0.02652914857740094,0.2674210359655025,0.3080111452455318,0.35861448785711514,0.038612463986348905,0.4590507013833054,1.0,1.0,1
1,1084,0.04398910632106877,0.17752692734875727,0.007760618897150058,0.035886571753558014,0.002992075048729864,0.4011840275346957,1.0,1.0,1
1,1085,0.0018091850394177835,0.13256620155353196,0.2561586013202614,0.07562659416956174,0.15311371599664014,0.4805798050586475,0.0,1.0,0
1,1086,0.0,0.29012056308425915,0.26233691354542776,0.3471652532320408,0.0,0.4565269064777813,0.0,1.0,0
1,1087,0.006909880990608498,0.44007525987923357,0.13429499497451391,0.33059093305917536,0.06721653381940992,0.5745142204941782,0.0,1.0,0
1,1088,0.0,0.6044369513359527,0.5973752808369683,0.3867366359473263,0.03031706802023955,0.5317202054551028,0.0,1.0,1
1,1089,0.03198021682564735,0.15767287983490194,0.13222509383792158,0.016280363395992266,0.0,0.552676907002746,0.0,1.0,1
1,1090,0.031810019659114695,0.37548731951705094,0.3204348996175994,0.08321521411279312,0.051345283344646594,0.46195672244615016,0.0,1.0,0
1,1091,0.04128215464440306,0.8721606964008444,0.4687864713602326,0.24913619301894135,0.0,0.48659795055131244,1.0,1.0,0
1,1092,0.015036030535538576,1.0,0.5617586298085634,0.9397534831204983,0.00834961284227513,0.4818010628934453,0.0,1.0,0
1,1093,0.05407355027798823,0.4300513507022411,0.1284656254050652,0.2859518044072708,0.044896572230092996,0.5234062814856207,1.0,1.0,0
1,1094,0.024895814253892944,0.8606697067757445,0.06756567567773097,0.31537606310587035,0.0,0.5024006270522717,1.0,1.0,1
1,1095,0.02878841379936763,0.4130944958548501,0.4446117928381439,0.2887164441823854,0.010097831665154083,0.4275707004475639,1.0,1.0,0
1,1096,0.0,0.1178249080761534,0.8978020428496251,0.05761817275767092,0.017620056152558728,0.4332703643963147,0.0,1.0,0
1,1097,0.0,0.1451039573262629,0.0,0.9683743158760298,0.03215951105202412,0.5806440458021882,0.0,1.0,0
1,1098,0.0,0.557496295404492,0.9797774280454764,0.6410307330081652,0.004953134057236737,0.5585075713610032,1.0,1.0,0
1,1099,0.0,0.18168265798568553,0.7683966849814343,1.0,0.02652891865443807,0.462238115083884,1.0,1.0,0
1,1100,0.0647866059786122,0.4153554809131005,0.3977702543121171,0.051971998350196655,0.017931689440480295,0.4918420213672729,1.0,1.0,1
1,1101,0.03501229993239532,0.43405479805806174,0.6926279847370637,0.9688642643203087,0.02938288623019987,0.4671437203557417,1.0,1.0,0
1,1102,0.06131117023159369,0.23066736420514564,0.1308255108010087,0.05880614035147212,0.0,0.6344471292889594,0.0,1.0,0
1,1103,0.039901029998910625,0.9012916669681111,0.08672587816537869,0.07247860304425709,0.04408237511151131,0.45667921645858084,1.0,1.0,0
1,1104,0.0,0.5910568467269647,0.21571522415552608,0.0,0.0,0.5730754053105516,1.0,1.0,0
1,1105,0.05520448516634349,0.5615765349276925,0.08220281490455705,0.6353877365427424,0.13856433301090257,0.4152464415175548,0.0,1.0,1
1,1106,0.011122965145200224,0.6762236759964209,0.02155602799040634,0.04136040885526044,0.04640381248663797,0.40522997845182473,1.0,1.0,0
1,1107,0.03856517464846124,0.19048019015452455,0.4689357431585615,0.3456569284370336,0.08787584058677995,0.5628134478968588,0.0,1.0,0
1,1108,0.0399072599435124,0.5915767531151934,0.24955829308494004,0.5744927321761216,0.022808292006345654,0.5363790470908374,0.0,1.0,0
1,1109,0.0,0.3327984515324994,0.0693245480766817,0.6252916293848859,0.03613760640959976,0.5322520115783534,1.0,1.0,0
1,1110,0.0015871156548604038,0.3796533124459492,0.2917329663007976,0.30652465424276965,0.007606420714123156,0.569092513157719,1.0,1.0,0
1,1111,0.0,0.276172853391985,0.0860084741076435,0.3274100650655613,0.0,0.5620382430297476,1.0,1.0,1
1,1112,0.030388907879291195,0.8050253529822925,0.09197149640924851,0.6416709559914544,0.11431250566985139,0.5133143486785583,0.0,1.0,0
1,1113,0.0465420619997578,0.28976175231018536,0.9204055526507547,0.9427685270243255,0.0,0.5089829278521297,0.0,1.0,0
1,1114,0.09360452792855498,0.4854962406848422,0.5779502270257625,0.26623414193386,0.0,0.48834972239307317,1.0,1.0,0
1,1115,0.0,0.3701352867416239,0.2123904148539713,1.0,0.0,0.5320301589724773,0.0,1.0,1
1,1116,0.0047781457888334475,0.41931241208523223,0.6461574570472524,0.0033474031984376458,0.02653624706806021,0.5204782031622265,1.0,1.0,0
1,1117,0.14082289085113875,0.6003489794707186,0.07432853497403369,0.9166246215304147,0.06425689889773138,0.5429929843301505,1.0,1.0,0
1,1118,0.061902401560869756,0.12889874854584013,0.5032054137872171,0.02559923319972991,0.03620835164183572,0.42751366379467454,0.0,1.0,0
1,1119,0.019596606497266727,0.8699206643560183,0.11852869855518296,0.2689117010365774,0.07684073285382079,0.4969706039925751,1.0,1.0,0
1,1120,0.011690178811072361,1.0,0.4476918275795672,0.5846916930932584,0.0,0.5528213278643889,1.0,1.0,0
1,1121,0.023283027823423882,0.33501584123223643,0.37460218999156436,0.0,0.0,0.41964249505294887,1.0,1.0,0
1,1122,0.0,0.6503947616634891,0.5067989427920371,0.32619398990464704,0.026726829516462058,0.512381973500802,0.0,1.0,0
1,1123,0.012498635163543798,0.3656531719291525,0.9641034852797472,1.0,0.0,0.5087350950528703,1.0,1.0,0
1,1124,0.016006767441486457,0.33215243091019914,0.8295834225070112,0.3087215557444916,0.10325382649158721,0.5064463727544881,1.0,1.0,1
1,1125,0.08602722022924757,0.5534731519295155,0.9049549679419034,0.6433710286954735,0.04561300787596603,0.6060848563553684,1.0,1.0,1
1,1126,0.0,0.20003664225384235,0.6989154490306582,0.048968035528345874,0.028381479270595738,0.5070918110925511,1.0,1.0,0
1,1127,0.05633072201582197,0.11489905894715875,0.4548815125213967,1.0,0.024953506114794778,0.49154776470241246,1.0,1.0,0
1,1128,0.006766138860378599,0.8213987530479999,0.05972393397388871,0.007044874613974632,0.0,0.5507230388481065,0.0,1.0,0
1,1129,0.0,0.7174075269952789,0.09532025757114441,0.3993199702766719,0.06506897113872316,0.3971337172001176,1.0,1.0,0
1,1130,0.06658098636746795,0.9825910732925615,0.6115740692709353,0.10723455144744914,0.02757143315706469,0.4575893582522403,1.0,1.0,0
1,1131,0.0,0.625274263417607,0.07616534966491045,0.03535568097138453,0.07219103740901414,0.6024645392229543,1.0,1.0,0
1,1132,0.0,0.15111930420964648,0.9793023786463813,0.0668942836070917,0.0,0.5696618875455087,1.0,1.0,0
1,1133,0.0,0.40855038433611834,0.900554847774952,0.9734101051424048,0.0,0.4768509459927272,0.0,1.0,0
1,1134,0.016737157693787762,0.9922066285606828,0.18392328542191488,0.021875596391638816,0.03975319373555707,0.49436077513047366,1.0,1.0,1
1,1135,0.09528250407987685,0.534274804733107,0.13971680072853468,0.0,0.04404114237290222,0.5146692565003086,1.0,1.0,0
1,1136,0.0,0.444424098127261,0.2298873532674935,0.31483349089588486,0.06115362507384117,0.53955591108173,1.0,1.0,0
1,1137,0.0,0.9895841516226931,0.37337088592434564,0.6281874179185903,0.0,0.494448159035254,1.0,1.0,0
1,1138,0.037708709875105065,1.0,0.44111809062080226,0.710135333450909,0.03127022888608021,0.5342035571623172,1.0,1.0,1
1,1139,0.04925998038017962,0.41047679274054427,0.042437088859603865,0.987105537760716,0.0,0.4253197769030627,1.0,1.0,0
1,1140,0.0700396932397852,0.13646210074870235,0.36805322792903195,0.5228029093588583,0.010037073739243105,0.4130414682079244,1.0,1.0,1
1,1141,0.021301664858146656,0.671366933957955,0.6812377942298273,0.34306856568792726,0.011495089126654746,0.6277962653859925,0.0,1.0,0
1,1142,0.03129200330380171,0.3494996005019751,0.7401194490525782,1.0,0.025181395805440578,0.5217899423389409,1.0,1.0,0
1,1143,0.0,0.8306184085385487,0.8090511739640296,0.05308427719483459,0.0,0.4491521296494184,1.0,1.0,0
1,1144,0.05032186856433049,0.9670390553776996,0.4314008474754688,0.032679890228840255,0.0024960830379783068,0.4956168052223377,0.0,1.0,0
1,1145,0.06633406885572146,0.7184699137649813,0.2911969699189839,0.6715251869932993,0.01801443538796547,0.590073346567817,1.0,1.0,0
1,1146,0.08666022811379241,0.7249070631232825,0.4136211364106305,0.4195751883858299,0.0,0.5148801400339507,1.0,1.0,0
1,1147,0.0172178025670124,0.36253794111224014,0.6563817494181148,0.12450148931027712,0.0,0.5857520063406578,0.0,1.0,1
1,1148,0.0,0.15180401681131073,0.018030820505996678,0.28694088791827344,0.04208552169761681,0.5264522555177594,0.0,1.0,0
1,1149,0.03111585704153647,0.18320515015036692,0.6858768747462626,0.0,0.0,0.5783409495454405,0.0,1.0,0
1,1150,0.02418411628173299,0.21103320077759682,0.9752174145249725,0.5318706731930959,0.0,0.5173244089975618,0.0,1.0,0
1,1151,0.05526483179794764,0.3951736753673994,0.5414289097570519,0.028572970274394482,0.0010470193089619842,0.56699026868995,0.0,1.0,0
1,1152,0.006730801699474258,0.2006982038429556,0.729382351696505,1.0,0.03480482443905617,0.48386140973042546,1.0,1.0,0
1,1153,0.0,0.14878697833932564,0.23657728001881306,0.9447386673436976,0.0,0.5602341814848604,0.0,1.0,1
1,1154,0.07457049290730057,0.22416160228741303,0.2931466308906237,0.0,0.03485155283776785,0.4177433643337291,0.0,1.0,0
1,1155,0.08643417509633974,0.3500393605220144,0.9557234769164699,0.06698763336352097,0.016926449084876918,0.5185949406386754,0.0,1.0,0
1,1156,0.0,0.1489726105883062,0.0109303940053706,0.5231065964560412,0.02188813086514085,0.5678643988769875,0.0,1.0,1
1,1157,0.0,0.5815611558730949,0.13817045640662773,0.9804293337184979,0.023809140526736966,0.5572473430257804,0.0,1.0,0
1,1158,0.04147336099205604,0.16835163716588128,0.39467615574993753,0.6222211542995099,0.0,0.4952797660933615,0.0,1.0,0
1,1159,0.0031580611827017762,0.20996524138327902,0.0,0.5333531952323441,0.0,0.4731345056705817,0.0,1.0,1
1,1160,0.0006284957232254003,0.9866777192689549,0.0583966657805724,0.9906045430128438,0.06650852053381315,0.5138299931079415,0.0,1.0,0
1,1161,0.005312095646522096,0.36785901755957506,0.8081827803922825,0.2682175839047237,0.018136751292775942,0.5138128656269255,1.0,1.0,1
1,1162,0.0,0.4538032609546886,0.1168441137836291,0.32958558716926223,0.0,0.4682158508087238,1.0,1.0,0
1,1163,0.014602333202096026,0.6302931686027947,0.7794468563720616,0.9922520148655345,0.0,0.4665183598566339,0.0,1.0,0
1,1164,0.0,0.19560054846483865,0.6785001406025508,0.2719070200999642,0.02586164022403016,0.5654822961522604,1.0,1.0,0
1,1165,0.03411925451499478,0.2040741788218633,0.6876703347340675,1.0,0.07914029040887985,0.5904686260827942,0.0,1.0,0
1,1166,0.02111728944659778,1.0,0.3057722387273344,0.040106249976450375,0.0,0.5260032443806,1.0,1.0,0
1,1167,0.035075253044557324,0.1439789158191236,0.9681671945300462,0.9936865229850355,0.0,0.484760497700222,1.0,1.0,0
1,1168,0.023177531835017993,0.18304005062717488,0.43328374129504577,0.3191609839713525,0.02346016501734253,0.3731285481848467,1.0,1.0,1
1,1169,0.0,0.6161767653916373,0.961546546837795,0.2599868265837961,0.008389620101211206,0.4942103618211577,0.0,1.0,0
1,1170,0.0,0.4791444311404674,0.3034779148020478,0.9070215000855711,0.0567644060384072,0.42001433199145083,0.0,1.0,0
1,1171,0.0,0.41440356811235024,0.42850093582299886,0.9704976053151956,0.10349955227489249,0.5454209409072015,1.0,1.0,0
1,1172,0.023748809208636496,0.35569883361332205,0.006098175620271732,1.0,0.023468720522696145,0.49018778249207645,1.0,1.0,0
1,1173,0.0,0.244358447200276,0.8333923539659677,0.5709554577861741,0.07102903188161964,0.5026645065059058,1.0,1.0,0
1,1174,0.0,0.31695923503353113,0.7030577413585086,0.012014757861636517,0.08724311946271573,0.544527438957118,0.0,1.0,0
1,1175,0.004319396622237255,0.8999086805040016,0.9728164175296491,0.0,0.0,0.5262822297296831,0.0,1.0,1
1,1176,0.013480014817477525,0.46346905821942735,0.9897488614589565,0.28929973308108464,0.03130522853419887,0.5018335696076869,0.0,1.0,0
1,1177,0.04092260652569347,0.13189140980785236,0.3868561390055217,0.5573426921785202,0.04442334845524755,0.5097426086792891,0.0,1.0,0
1,1178,0.03757323759801675,0.4276437859286803,1.0,0.0,0.0,0.4626071230529396,0.0,1.0,0
1,1179,0.002581148394336947,0.78816345589776,0.9389953934767236,0.5676968088128084,0.019287771558588854,0.46500526282378296,1.0,1.0,0
1,1180,0.020745251067490582,0.2773816788225199,0.3006818111954416,0.0,0.06787020490841161,0.5827589265478321,1.0,1.0,1
1,1181,0.022859545659225478,0.17808693922241545,0.0,0.9869449287796881,0.02231413047646179,0.5184264459761806,1.0,1.0,1
1,1182,0.010561640827304328,0.6120893554803667,0.7433150555760619,0.30961664667854005,0.050515490885483696,0.5053739319210366,0.0,1.0,0
1,1183,0.019066370593279487,0.9758450435250079,0.6345373295958313,0.63096459192703,0.0056449704194478124,0.5686108842355884,0.0,1.0,1
1,1184,0.05830914871442538,0.1379295719219239,0.66946618415359,0.0,0.0,0.5099095848925204,1.0,1.0,0
1,1185,0.0076311013664750365,0.20259110881749826,0.2799677172845227,0.4104748312055319,0.0,0.5483793643265928,1.0,1.0,0
1,1186,0.0,1.0,0.496950215609634,1.0,0.03172538900560078,0.529312269989583,1.0,1.0,0
1,1187,0.02712222803531289,0.37415895483956096,0.0169063656967353,0.25466623997819005,0.02488202248627272,0.4922009358889827,1.0,1.0,0
1,1188,0.08677042508981346,0.9964212994931695,0.2643624906854829,0.02729658001084794,0.0,0.5109704488127782,0.0,1.0,0
1,1189,0.0,0.8588995271035889,1.0,0.3114386233471935,0.0,0.5202033875668968,0.0,1.0,0
1,1190,0.009671262549927206,0.26386077060677554,0.27854690753453937,0.014865284314244852,0.0,0.598089657890008,0.0,1.0,0
1,1191,0.011132927434874793,0.35326718197598916,0.9664763929898756,0.9989399882250442,0.0,0.5253783245303707,0.0,1.0,0
1,1192,0.0,0.4558857669544291,0.972088475971439,0.9510671513999122,0.0,0.5358292642315889,1.0,1.0,0
1,1193,0.0,0.2289236315142395,0.9592975943364014,0.24666767147312868,0.031658072297964406,0.5017665679807555,0.0,1.0,0
1,1194,0.0,0.5943383008723357,0.9565434188242167,0.5526422687800374,0.04674464038381764,0.5381235426343757,0.0,1.0,0
1,1195,0.015809123561746966,0.7870084599113059,0.5603752639047698,0.3835042468024728,0.0,0.6028999339916169,1.0,1.0,1
1,1196,0.019085259668833177,0.9445298502956955,0.3313793190120622,0.9617765696456508,0.030341870444229625,0.5073675845397447,1.0,1.0,0
1,1197,0.0221982771070239,0.5406877092835776,1.0,0.8899728200101211,0.013477840483934895,0.542234872940016,0.0,1.0,0
1,1198,0.025529711016411084,0.07305259127728811,0.46095988578153013,0.20804223980284592,0.0,0.6000246834827142,1.0,1.0,0
1,1199,0.0,0.35786152710429714,0.13949213300259733,0.9517225286433637,0.07828512157934536,0.4799440990497403,0.0,1.0,0
1,1200,0.007039173897374441,0.40212993442014566,0.02267600101410109,0.4436423949255347,0.010136713416884085,0.6218272763154434,0.0,1.0,0
13,1,0.0005448640556002668,0.14802865955192882,0.01724610176890555,0.0,0.039198736361225464,0.20527555904149378,0.0,1.0,0
13,6,0.001384320318581372,0.1791205736941759,0.12054988889708386,0.11419247575508505,0.0,0.2508378523495049,0.0,1.0,0
13,7,0.0,0.21126911755885913,0.06796454232441183,0.041088402946952415,0.0,0.11082054580506681,0.0,1.0,0
13,8,0.025657915534659553,0.18937675448375166,0.0,0.0,0.06964771806284585,0.20430810631317922,0.0,1.0,0
13,1001,0.08261818226984176,0.8010027333764994,0.3475274153362034,0.057135460277479684,0.015244137219167881,0.5179509101364226,1.0,1.0,1
13,1002,0.08056292645566238,0.6222035602320142,0.0743245976852095,0.6895471748408885,0.0,0.4969695876286874,1.0,1.0,0
13,1003,0.021823129862724833,0.22704216085726986,0.12455353956701862,0.0,0.0,0.5372271295342869,1.0,1.0,0
13,1004,0.0,0.3762111998803467,0.7632157838152563,0.28056658235952947,0.0,0.47158481504346367,1.0,1.0,1
13,1005,0.00496389849624328,0.19740663955992857,0.0,0.9575829627901814,0.146786546070005,0.4745640056321769,1.0,1.0,0
